dmim_id,plate_id,annotation,adduct,smi,met_n,mz,ccs_avg,ccs_rsd,ccs_r1,ccs_r2,ccs_r3
"DMIM05169","p6E08","DIHYDROMYRISTICIN_met010","[M+K]+","CCCc1cc(OC)c(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1",10,397.0901,188.03,0.11,187.75,188.14,188.20
"DMIM05188","p6E15","3-HYDROXYFLAVONE_met006","[M+H]+","O=C(O)C1OC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)C(O)C(O)C1O",6,415.1029,185.77,0.02,185.83,185.74,185.74
"DMIM05189","p6E15","3-HYDROXYFLAVONE_met006","[M+Na]+","O=C(O)C1OC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)C(O)C(O)C1O",6,437.0849,192.96,0.04,192.93,192.88,193.07
"DMIM05190","p6E15","3-HYDROXYFLAVONE_met006","[M+K]+","O=C(O)C1OC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)C(O)C(O)C1O",6,453.0588,195.96,0.07,195.88,195.86,196.14
"DMIM05215","p6F03","UMBELLIFERONE_met005","[M+H]+","O=C(O)C1OC(Oc2ccc3ccc(=O)oc3c2)C(O)C(O)C1O",5,339.0716,172.87,0.07,172.82,172.74,173.05
"DMIM05216","p6F03","UMBELLIFERONE_met005","[M+Na]+","O=C(O)C1OC(Oc2ccc3ccc(=O)oc3c2)C(O)C(O)C1O",5,361.0536,173.01,0.07,173.00,172.87,173.15
"DMIM05217","p6F03","UMBELLIFERONE_met005","[M+K]+","O=C(O)C1OC(Oc2ccc3ccc(=O)oc3c2)C(O)C(O)C1O",5,377.0275,175.43,0.10,175.49,175.20,175.60
"DMIM05247","p6F18","2-METHOXYXANTHONE_met004","[M+H]+","O=C(O)C1OC(Oc2ccc3oc4ccccc4c(=O)c3c2)C(O)C(O)C1O",4,389.0872,178.28,0.03,178.25,178.24,178.35
"DMIM05248","p6F18","2-METHOXYXANTHONE_met004","[M+Na]+","O=C(O)C1OC(Oc2ccc3oc4ccccc4c(=O)c3c2)C(O)C(O)C1O",4,411.0692,188.05,0.01,188.04,188.05,188.07
"DMIM05249","p6F18","2-METHOXYXANTHONE_met006","[M+H]+","O=c1c2ccccc2oc2ccc(O)cc12",6,213.0551,137.06,0.16,136.92,136.90,137.37
"DMIM05266","p6G03","PRIMULETIN_met007","[M+H]+","O=C(O)C1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)C(O)C(O)C1O",7,415.1029,189.67,0.04,189.70,189.56,189.74
"DMIM05267","p6G03","PRIMULETIN_met007","[M+Na]+","O=C(O)C1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)C(O)C(O)C1O",7,437.0849,196.69,0.04,196.67,196.62,196.79
"DMIM05268","p6G03","PRIMULETIN_met007","[M+K]+","O=C(O)C1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)C(O)C(O)C1O",7,453.0588,200.61,0.26,199.93,200.72,201.18
"DMIM05272","p6G06","PLUMBAGIN_met001","[M+K]+","CC1CC(O)c2c(O)cccc2C1=O",1,231.0423,142.56,0.10,142.46,142.47,142.76
"DMIM05273","p6G06","PLUMBAGIN_met003","[M+Na]+","O=C(O)C1OC(O)C(O)C(O)C1O",3,217.0325,139.03,0.46,138.28,138.99,139.83
"DMIM05274","p6G06","PLUMBAGIN_met004","[M+H-H2O]+","CC1=CC(=O)c2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc2C1=O",4,347.0766,173.72,0.10,173.53,173.68,173.96
"DMIM05275","p6G06","PLUMBAGIN_met006","[M+K]+","CC1CC(=O)c2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc2C1=O",6,405.0588,174.00,0.20,173.75,173.77,174.49
"DMIM05277","p6G06","PLUMBAGIN_met008","[M+H]+","CC1CC(=O)c2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc2C1O",8,369.1185,159.75,3.15,152.88,161.56,164.82
"DMIM05283","p6G07","KARANJIN_met005","[M+H]+","O=C(O)C1OC(Oc2c(-c3ccccc3)oc3c(ccc4occc43)c2=O)C(O)C(O)C1O",5,455.0978,196.25,0.15,195.93,196.19,196.62
"DMIM05284","p6G07","KARANJIN_met005","[M+Na]+","O=C(O)C1OC(Oc2c(-c3ccccc3)oc3c(ccc4occc43)c2=O)C(O)C(O)C1O",5,477.0798,203.30,0.11,203.04,203.27,203.59
"DMIM05285","p6G07","KARANJIN_met005","[M+K]+","O=C(O)C1OC(Oc2c(-c3ccccc3)oc3c(ccc4occc43)c2=O)C(O)C(O)C1O",5,493.0537,205.92,0.11,206.08,205.60,206.07
"DMIM05286","p6G07","KARANJIN_met008","[M+H]+","O=c1c(O)c(-c2ccccc2)oc2c1ccc1occc12",8,279.0657,155.71,0.13,155.58,155.56,155.98
"DMIM05305","p6G13","CHLORPYRIFOS_met012","[M+H-H2O]+","O=C(O)C1OC(Oc2nc(Cl)c(Cl)cc2Cl)C(O)C(O)C1O",12,355.9495,166.88,0.05,166.99,166.77,166.87
"DMIM05307","p6G14","PIPLARTINE_met001","[M+Na]+","COc1cc(C(O)C(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(=O)N2CCC=CC2=O)cc(OC)c1OC",1,663.1948,237.42,0.12,237.26,237.82,237.18
"DMIM05322","p6G16","2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE_met023","[M+H]+","O=C(O)/C=C/c1ccc(O)c(O)c1",23,181.0501,129.04,0.29,128.54,129.14,129.43
"DMIM05323","p6G16","2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE_met027","[M+H-H2O]+","COc1cc(O)c(C(=O)CCc2ccc(O)c(O)c2)c(OC)c1",27,301.1075,165.64,1.20,162.93,167.62,166.39
"DMIM05324","p6G16","2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE_met028","[M+H]+","COc1cc(/C=C/C(=O)O)ccc1O",28,195.0657,134.13,0.21,134.00,134.53,133.86
"DMIM05325","p6G16","2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE_met029","[M+H]+","O=C(O)C1OC(O)C(O)C(O)C1O",29,195.0505,133.63,0.19,133.51,133.99,133.39
"DMIM05334","p6G16","2',4-DIHYDROXY-3,4',6'-TRIMETHOXYCHALCONE_met050","[M+H-H2O]+","COc1cc(/C=C/C(=O)O)ccc1OC1OC(C(=O)O)C(O)C(O)C1O",50,353.0872,194.22,0.07,194.02,194.33,194.31
"DMIM05359","p6G20","2',5'-DIHYDROXY-4-METHOXYCHALCONE_met028","[M+Na]+","COc1ccc(C(O)C(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(=O)c2cc(O)ccc2O)cc1",28,616.1577,234.11,0.16,233.59,234.27,234.47
"DMIM05360","p6G20","2',5'-DIHYDROXY-4-METHOXYCHALCONE_met028","[M+H-H2O]+","COc1ccc(C(O)C(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(=O)c2cc(O)ccc2O)cc1",28,576.1651,232.79,0.09,232.67,232.61,233.09
"DMIM05390","p6H07","FORMONONETIN_met012","[M+H]+","COc1ccc(-c2coc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c2=O)cc1",12,445.1134,205.89,0.03,205.82,205.93,205.93
"DMIM05391","p6H07","FORMONONETIN_met012","[M+Na]+","COc1ccc(-c2coc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c2=O)cc1",12,467.0954,217.85,0.05,217.74,217.83,217.98
"DMIM05392","p6H07","FORMONONETIN_met012","[M+K]+","COc1ccc(-c2coc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c2=O)cc1",12,483.0693,218.51,0.06,218.70,218.44,218.40
"DMIM05393","p6H07","FORMONONETIN_met013","[M+H]+","COc1ccc(C2COc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3C2=O)cc1",13,447.1291,205.78,0.03,205.85,205.80,205.69
"DMIM05394","p6H07","FORMONONETIN_met013","[M+Na]+","COc1ccc(C2COc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3C2=O)cc1",13,469.1111,217.79,0.11,217.55,217.71,218.11
"DMIM05395","p6H07","FORMONONETIN_met015","[M+H]+","COc1ccc(C2COc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3C2O)cc1",15,449.1447,200.57,0.05,200.71,200.45,200.54
"DMIM05404","p6H10","PERUVOSIDE_met002","[M+H-H2O]+","C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1",2,371.2222,186.49,0.10,186.62,186.62,186.24
"DMIM05419","p6H16","SULFAPHENAZOLE_met002","[M+H-H2O]+","CC(O)=Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1",2,339.0915,171.91,0.38,171.51,171.39,172.85
"DMIM05420","p6H16","SULFAPHENAZOLE_met008","[M+H]+","O=C(O)C1OC(Nc2ccc(S(=O)(=O)Nc3ccnn3-c3ccccc3)cc2)C(O)C(O)C1O",8,491.1236,210.12,0.93,208.75,212.87,208.74
"DMIM05433","p6H20","AZOBENZENE_met003","[M+H]+","CC(O)=Nc1ccccc1",3,136.0762,122.93,0.26,122.63,122.77,123.37
"DMIM05449","p6I05","SCOPOLETIN_met005","[M+H]+","O=C(O)C1OC(O)C(O)C(O)C1O",5,195.0505,133.26,0.14,133.26,133.04,133.49
"DMIM05450","p6I05","SCOPOLETIN_met007","[M+H]+","COc1cc2ccc(=O)oc2cc1OC1OC(C(=O)O)C(O)C(O)C1O",7,369.0821,179.87,0.08,179.97,179.67,179.98
"DMIM05451","p6I05","SCOPOLETIN_met007","[M+Na]+","COc1cc2ccc(=O)oc2cc1OC1OC(C(=O)O)C(O)C(O)C1O",7,391.0641,180.72,0.08,180.82,180.53,180.81
"DMIM05452","p6I05","SCOPOLETIN_met007","[M+K]+","COc1cc2ccc(=O)oc2cc1OC1OC(C(=O)O)C(O)C(O)C1O",7,407.0380,182.56,0.07,182.69,182.39,182.59
"DMIM05460","p6I06","2',4'-DIHYDROXY-4-METHOXYCHALCONE_met025","[M+Na]+","COc1ccc(C(O)C(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(=O)c2ccc(O)cc2O)cc1",25,616.1577,235.17,0.18,234.56,235.47,235.47
"DMIM05471","p6I09","HEMATEIN_met005","[M+H]+","OC1=C2OCC3(O)Cc4cc(O)c(O)cc4C3=C2C=CC1O",5,303.0868,162.88,0.10,163.00,162.65,162.98
"DMIM05472","p6I09","HEMATEIN_met010","[M+K]+","OC1=C2OCC3(O)Cc4cc(O)c(O)cc4C3=C2CCC1O",10,343.0584,172.08,0.20,171.74,171.94,172.56
"DMIM05478","p6I10","2',3-DIHYDROXY-4,4',6'-TRIMETHOXYCHALCONE_met009","[M+Na]+","COc1cc(O)c(C(=O)C(SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(O)c2ccc(OC)c(O)c2)c(OC)c1",9,676.1789,245.63,0.09,245.34,245.83,245.72
"DMIM05479","p6I10","2',3-DIHYDROXY-4,4',6'-TRIMETHOXYCHALCONE_met021","[M+H]+","O=C(O)/C=C/c1ccc(O)c(O)c1",21,181.0501,128.84,0.32,128.29,128.91,129.30
"DMIM05482","p6I10","2',3-DIHYDROXY-4,4',6'-TRIMETHOXYCHALCONE_met040","[M+H-H2O]+","O=C(O)/C=C/c1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1",40,339.0715,146.55,0.13,146.57,146.31,146.78
"DMIM05483","p6I10","2',3-DIHYDROXY-4,4',6'-TRIMETHOXYCHALCONE_met046","[M+H-H2O]+","COc1ccc(/C=C/C(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O",46,353.0872,194.75,0.07,194.58,194.91,194.76
"DMIM05484","p6I10","2',3-DIHYDROXY-4,4',6'-TRIMETHOXYCHALCONE_met047","[M+Na]+","COc1ccc(CCC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O",47,395.0954,185.91,0.13,186.26,185.74,185.73
"DMIM05498","p6I12","GARLICIN_met003","[M+K]+","C=CCSSCC(CO)SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O",3,508.0648,187.86,0.17,187.50,187.79,188.28
"DMIM05512","p6I16","AURAPTENE_met001","[M+H]+","O=c1ccc2ccc(O)cc2o1",1,163.0395,124.82,0.43,124.06,125.18,125.22
"DMIM05515","p6I16","AURAPTENE_met009","[M+H-H2O]+","C/C(=C\COc1ccc2ccc(=O)oc2c1)CCC(O)C(C)(C)SCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O",9,604.2328,244.90,0.13,245.20,244.45,245.04
"DMIM05516","p6I16","AURAPTENE_met011","[M+Na]+","O=C(O)C1OC(Oc2ccc3ccc(=O)oc3c2)C(O)C(O)C1O",11,361.0536,173.16,0.14,173.35,172.82,173.30
"DMIM05519","p6I19","ALOIN_met001","[M+H]+","O=Cc1cc(O)c2c(c1)[C@@H]([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(O)c1C2=O",1,417.1185,188.72,0.06,188.84,188.55,188.75
"DMIM05520","p6I19","ALOIN_met009","[M+H]+","O=C(O)c1cc(O)c2c(c1)[C@@H]([C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(O)c1C2=O",9,433.1134,190.05,0.09,190.18,189.81,190.16
"DMIM05526","p6I21","SAFROLE_met004","[M+Na]+","NC(CCC(O)=NC(CSC(CO)Cc1ccc2c(c1)OCO2)C(O)=NCC(=O)O)C(=O)O",4,508.1366,209.07,0.01,209.04,209.08,209.10
"DMIM05533","p6J03","ONONETIN_met012","[M+H-H2O]+","COc1ccc(CC(=O)O)cc1",12,149.0602,122.84,0.55,121.91,123.49,123.10
"DMIM05547","p6J07","7,4'-DIMETHOXYISOFLAVONE_met002","[M+Na]+","O=C(O)C1OC(O)C(O)C(O)C1O",2,217.0325,138.77,0.14,138.99,138.53,138.80
"DMIM05555","p6J11","2-METHOXYRESORCINOL_met003","[M+Na]+","COc1c(O)cccc1OC1OC(C(=O)O)C(O)C(O)C1O",3,339.0692,168.78,0.09,168.71,168.65,168.99
"DMIM05556","p6J11","2-METHOXYRESORCINOL_met003","[M+K]+","COc1c(O)cccc1OC1OC(C(=O)O)C(O)C(O)C1O",3,355.0431,170.32,0.07,170.23,170.24,170.48
"DMIM05576","p6J21","4'-METHOXYFLAVONE_met001","[M+H]+","O=C(O)C1OC(Oc2ccc(-c3cc(=O)c4ccccc4o3)cc2)C(O)C(O)C1O",1,415.1029,198.56,0.05,198.42,198.61,198.64
"DMIM05577","p6J21","4'-METHOXYFLAVONE_met001","[M+Na]+","O=C(O)C1OC(Oc2ccc(-c3cc(=O)c4ccccc4o3)cc2)C(O)C(O)C1O",1,437.0849,204.59,0.10,204.32,204.65,204.81
"DMIM05578","p6J21","4'-METHOXYFLAVONE_met003","[M+H]+","O=c1cc(-c2ccc(O)cc2)oc2ccccc12",3,239.0708,147.20,0.05,147.11,147.23,147.27
"DMIM05582","p6J22","p-FLUOROPHENYLALANINE_met006","[M+H-H2O]+","NCC(O)c1ccc(F)cc1",6,138.0718,128.72,0.19,128.45,128.69,129.03
"DMIM05611","p6K11","CEVADINE_met021","[M+Na]+","C/C=C(/C)C(=O)O",21,123.0422,123.59,0.23,123.86,123.19,123.73
"DMIM05659","p6L07","KUHLMANNIN_met009","[M+H]+","COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c(-c3ccccc3)cc(=O)oc2c1OC",9,475.1240,204.27,0.06,204.12,204.26,204.43
"DMIM05660","p6L07","KUHLMANNIN_met009","[M+Na]+","COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c(-c3ccccc3)cc(=O)oc2c1OC",9,497.1060,213.07,0.05,212.93,213.13,213.14
"DMIM05661","p6L07","KUHLMANNIN_met009","[M+K]+","COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cc2c(-c3ccccc3)cc(=O)oc2c1OC",9,513.0799,214.18,0.02,214.13,214.25,214.16
"DMIM05665","p6L09","beta-TOXICAROL_met004","[M+Na]+","COc1cc2c(cc1OC)C1C(=O)c3c(cc4c(c3OC3OC(C(=O)O)C(O)C(O)C3O)C=CC(C)(C)O4)OC1CO2",4,609.1584,229.14,0.13,229.00,228.87,229.56
"DMIM05669","p6L09","beta-TOXICAROL_met015","[M+K]+","COc1cc2c(cc1OC)C1C(CO2)Oc2cc3c(c(O)c2C1O)C=CC(C)(C)O3",15,451.1159,206.26,0.07,206.19,206.11,206.47
"DMIM05671","p6L12","p-CHLOROPHENYLALANINE_met006","[M+H-H2O]+","NCC(O)c1ccc(Cl)cc1",6,154.0423,132.68,0.31,132.11,132.86,133.08
"DMIM05672","p6L12","p-CHLOROPHENYLALANINE_met010","[M+H]+","NCCc1ccc(Cl)cc1",10,156.0580,132.53,0.24,132.08,132.72,132.80
"DMIM05695","p6M03","CONESSINE_met004","[M+H]+","C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5CC(=O)CC[C@]5(C)[C@H]4CC[C@]23CN1C",4,328.2640,187.03,0.16,186.66,187.01,187.41
"DMIM05696","p6M03","CONESSINE_met004","[M+H-H2O]+","C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5CC(=O)CC[C@]5(C)[C@H]4CC[C@]23CN1C",4,310.2534,176.52,0.11,176.71,176.60,176.26
"DMIM05708","p6M06","INDOLE-3-CARBINOL_met006","[M+H]+","O=Cc1c[nH]c2ccccc12",6,146.0606,125.38,0.30,125.09,125.91,125.13
"DMIM05724","p6M10","GENETICIN_met007","[M+H]+","C=C(O)[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O",7,495.2666,211.54,0.20,211.00,211.57,212.03
"DMIM05725","p6M10","GENETICIN_met007","[M+Na]+","C=C(O)[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O",7,517.2486,214.63,0.12,214.27,214.73,214.90
"DMIM05749","p6M14","CURCUMIN_met009","[M+H-H2O]+","COc1cccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)c1",9,511.1604,169.09,0.12,169.17,168.82,169.30
"DMIM05750","p6M14","CURCUMIN_met019","[M+H]+","COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O",19,545.1659,249.01,0.14,248.57,249.04,249.43
"DMIM05751","p6M14","CURCUMIN_met019","[M+Na]+","COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O",19,567.1479,257.05,0.09,256.75,257.07,257.34
"DMIM05752","p6M14","CURCUMIN_met023","[M+Na]+","COc1cc(CCC(=O)CC(=O)CCc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O",23,571.1792,216.27,0.03,216.18,216.30,216.32
"DMIM05753","p6M14","CURCUMIN_met023","[M+K]+","COc1cc(CCC(=O)CC(=O)CCc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O",23,587.1531,216.05,0.12,215.73,216.05,216.36
"DMIM05755","p6M14","CURCUMIN_met040","[M+H-H2O]+","COc1cc(/C=C/C(=O)O)ccc1O",40,177.0551,130.77,0.07,130.76,130.66,130.89
"DMIM05756","p6M14","CURCUMIN_met045","[M+K]+","C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1",45,365.0639,149.34,0.13,149.49,149.08,149.47
"DMIM05757","p6M14","CURCUMIN_met046","[M+H-H2O]+","O=C(O)C1OC(O)C(O)C(O)C1O",46,177.0399,130.78,0.28,131.28,130.40,130.65
"DMIM05786","p6M19","EVOXINE_met007","[M+H]+","COc1c2ccoc2nc2c(OC)c(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12",7,422.1087,192.49,0.03,192.56,192.40,192.51
"DMIM05787","p6M19","EVOXINE_met013","[M+Na]+","O=C(O)C1OC(O)C(O)C(O)C1O",13,217.0325,134.79,0.04,134.72,134.86,134.78
"DMIM05789","p6M19","EVOXINE_met021","[M+H]+","COc1c2ccoc2nc2c(O)c(O)ccc12",21,232.0610,138.76,0.08,138.84,138.60,138.83
"DMIM05790","p6M19","EVOXINE_met021","[M+H-H2O]+","COc1c2ccoc2nc2c(O)c(O)ccc12",21,214.0504,136.15,0.15,136.42,136.10,135.92
"DMIM05793","p6M19","EVOXINE_met025","[M+H]+","COc1c2ccoc2nc2c(OC)c(O)ccc12",25,246.0766,145.11,0.05,145.14,145.00,145.19
"DMIM05794","p6M19","EVOXINE_met025","[M+H-H2O]+","COc1c2ccoc2nc2c(OC)c(O)ccc12",25,228.0660,138.79,0.52,138.84,137.89,139.66
"DMIM05801","p6M20","5-HYDROXY-2',4',7,8-TETRAMETHOXYFLAVONE_met005","[M+H-H2O]+","COc1ccc(C2CC(=O)c3c(O)cc(O)c(OC)c3O2)c(OC)c1",5,329.1025,170.49,0.11,170.68,170.25,170.55
"DMIM05808","p6M21","SALSOLIDINE_met006","[M+H]+","CC1NCCc2cc(O)c(O)cc21",6,180.1024,136.78,0.16,136.88,136.47,136.99
"DMIM05809","p6M21","SALSOLIDINE_met006","[M+H-H2O]+","CC1NCCc2cc(O)c(O)cc21",6,162.0918,130.61,0.53,129.65,130.99,131.20
"DMIM05849","p6N08","MORIN_met006","[M+H]+","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2O)C1O",6,305.0661,161.47,0.00,161.47,161.47,161.48
"DMIM05850","p6N08","MORIN_met006","[M+H-H2O]+","O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2O)C1O",6,287.0555,157.87,0.07,157.84,157.75,158.02
"DMIM05865","p6N15","TRIGONELLINE_met003","[M]+","C[n+]1cccc(C(=O)O)c1",3,138.0555,122.58,0.15,122.40,122.52,122.83
"DMIM05874","p6N16","ZOPICLONE_met011","[M+Na]+","O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1",11,397.0792,183.31,0.84,185.45,181.89,182.59
"DMIM05875","p6N16","ZOPICLONE_met012","[M+H]+","CN1CCN(C(=O)OC(Nc2ccc(Cl)cn2)c2nccnc2C(=O)O)CC1",12,407.1234,187.79,0.08,187.93,187.86,187.58
"DMIM05876","p6N16","ZOPICLONE_met012","[M+Na]+","CN1CCN(C(=O)OC(Nc2ccc(Cl)cn2)c2nccnc2C(=O)O)CC1",12,429.1054,193.27,0.10,193.14,193.15,193.54
"DMIM05877","p6N16","ZOPICLONE_met012","[M+H-H2O]+","CN1CCN(C(=O)OC(Nc2ccc(Cl)cn2)c2nccnc2C(=O)O)CC1",12,389.1128,185.88,0.08,185.90,185.68,186.06
"DMIM05882","p6N17","ARTEMISIN_met004","[M+H-H2O]+","CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3[C@@H](O)C[C@@]2(C)CCC1=O",4,247.1334,154.21,0.14,154.40,153.92,154.32
"DMIM05888","p6N18","METITEPINE_met008","[M]+","C[S+](C)c1ccc2c(c1)C(N1CCNCC1)Cc1ccccc1S2",8,357.1459,183.43,0.07,183.45,183.27,183.57
"DMIM05889","p6N18","METITEPINE_met010","[M+H]+","CSc1ccc2c(c1)C(=O)Cc1ccccc1S2",10,273.0408,158.63,0.03,158.59,158.61,158.70
"DMIM05890","p6N18","METITEPINE_met011","[M+H]+","CSc1ccc2c(c1)C(O)Cc1ccccc1S2",11,275.0564,158.62,0.08,158.55,158.51,158.80
"DMIM05891","p6N18","METITEPINE_met011","[M+H-H2O]+","CSc1ccc2c(c1)C(O)Cc1ccccc1S2",11,257.0458,152.12,0.18,151.96,151.89,152.49
"DMIM05892","p6N18","METITEPINE_met014","[M]+","CSc1ccc2c(c1)C(N1CC[N+](C)(C3OC(C(=O)O)C(O)C(O)C3O)CC1)Cc1ccccc1S2",14,533.1780,218.79,0.19,218.54,218.46,219.38
"DMIM05893","p6N18","METITEPINE_met015","[M+H]+","CSc1ccc2c(c1)C(N1CCNCC1)Cc1ccccc1S2",15,343.1302,178.46,0.11,178.42,178.25,178.71
"DMIM05908","p6O05","LAGOCHILIN_met001","[M+H]+","C[C@@H]1CC[C@@H]2[C@](C)(CC[C@H](O)[C@@]2(C)CO)[C@@]12CC[C@@](CO)(CC=O)O2",1,355.2484,183.61,0.26,183.26,183.28,184.30
"DMIM05909","p6O05","LAGOCHILIN_met001","[M+Na]+","C[C@@H]1CC[C@@H]2[C@](C)(CC[C@H](O)[C@@]2(C)CO)[C@@]12CC[C@@](CO)(CC=O)O2",1,377.2304,179.52,0.10,179.42,179.38,179.76
"DMIM05910","p6O05","LAGOCHILIN_met001","[M+K]+","C[C@@H]1CC[C@@H]2[C@](C)(CC[C@H](O)[C@@]2(C)CO)[C@@]12CC[C@@](CO)(CC=O)O2",1,393.2043,181.49,0.10,181.29,181.44,181.74
"DMIM05911","p6O05","LAGOCHILIN_met001","[M+H-H2O]+","C[C@@H]1CC[C@@H]2[C@](C)(CC[C@H](O)[C@@]2(C)CO)[C@@]12CC[C@@](CO)(CC=O)O2",1,337.2378,186.45,0.05,186.36,186.59,186.40
"DMIM05912","p6O05","LAGOCHILIN_met007","[M+Na]+","C[C@@H]1CC[C@@H]2[C@](C)(CC[C@H](O)[C@@]2(C)CO)[C@@]12CC[C@@](CO)(CC(=O)O)O2",7,393.2253,181.86,0.06,181.77,181.80,182.01
"DMIM05920","p6O07","SALSOLINE_met009","[M+H]+","CC1NCCc2cc(O)c(O)cc21",9,180.1024,140.69,0.23,140.93,140.24,140.90
"DMIM05921","p6O07","SALSOLINE_met009","[M+H-H2O]+","CC1NCCc2cc(O)c(O)cc21",9,162.0918,130.17,0.26,129.76,130.17,130.58
"DMIM05925","p6O08","ANDROSTERONE_met001","[M+H]+","C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O",1,289.2167,168.98,0.14,168.66,169.19,169.10
"DMIM05926","p6O08","ANDROSTERONE_met001","[M+H-H2O]+","C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CCC2=O",1,271.2061,163.16,0.05,163.05,163.18,163.26
"DMIM05941","p6O16","5-hydroxyskatole","[M+H]+","CC1=CNC2=C1C=C(C=C2)O",5,148.0762,127.10,0.22,126.78,127.07,127.45
"DMIM05945","p6O17","DIOSMETIN_met006","[M+H]+","O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12",6,287.0555,158.43,0.03,158.43,158.48,158.37
"DMIM05947","p6O17","DIOSMETIN_met008","[M+H-H2O]+","O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21",8,271.0606,154.79,0.04,154.77,154.74,154.87
"DMIM05948","p6O17","DIOSMETIN_met010","[M+H]+","COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O",10,303.0868,163.36,0.05,163.47,163.29,163.31
"DMIM05949","p6O17","DIOSMETIN_met010","[M+Na]+","COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O",10,325.0688,162.20,0.10,162.39,162.00,162.21
